Editing effect,Group
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
0.10651,All SNPs
5.6346,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
5.7314,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
0.43287,All SNPs
6.1466,All SNPs
6.1466,All SNPs
6.1466,All SNPs
6.1466,All SNPs
6.1466,All SNPs
1.3253,All SNPs
3.691,All SNPs
4.054,All SNPs
4.054,All SNPs
0.60709,All SNPs
5.0538,All SNPs
0.84739,All SNPs
7.8468,All SNPs
7.8468,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
5.1303,All SNPs
1.2581,All SNPs
6.034,All SNPs
6.034,All SNPs
6.034,All SNPs
6.034,All SNPs
1.121,All SNPs
1.121,All SNPs
1.121,All SNPs
1.121,All SNPs
1.121,All SNPs
0.81412,All SNPs
0.81412,All SNPs
7.3702,All SNPs
7.3702,All SNPs
7.3702,All SNPs
7.3702,All SNPs
7.3702,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.5186,All SNPs
5.9656,All SNPs
5.9656,All SNPs
5.9656,All SNPs
5.9656,All SNPs
5.9656,All SNPs
5.9656,All SNPs
6.2506,All SNPs
6.2506,All SNPs
6.2506,All SNPs
0.9557,All SNPs
0.9557,All SNPs
0.9557,All SNPs
0.9557,All SNPs
0.9557,All SNPs
0.9557,All SNPs
0.9557,All SNPs
3.4859,All SNPs
3.9257,All SNPs
3.9257,All SNPs
3.9257,All SNPs
0.5299,All SNPs
5.6013,All SNPs
5.6013,All SNPs
5.6013,All SNPs
5.6013,All SNPs
0.07878,All SNPs
3.7494,All SNPs
3.3931,All SNPs
4.74,All SNPs
1.1987,All SNPs
1.1987,All SNPs
0.34147,All SNPs
0.34147,All SNPs
1.3122,All SNPs
1.3122,All SNPs
1.3122,All SNPs
1.3122,All SNPs
1.3122,All SNPs
0.9068,All SNPs
0.9068,All SNPs
0.9068,All SNPs
0.9068,All SNPs
0.9068,All SNPs
0.9068,All SNPs
1.3106,All SNPs
6.4245,All SNPs
6.4245,All SNPs
0.72228,All SNPs
0.72228,All SNPs
0.72228,All SNPs
0.72228,All SNPs
5.3874,All SNPs
5.3874,All SNPs
0.63797,All SNPs
0.63797,All SNPs
3.4222,All SNPs
0.22667,All SNPs
0.22667,All SNPs
3.4159,All SNPs
3.4159,All SNPs
3.4159,All SNPs
3.4159,All SNPs
3.4159,All SNPs
3.4159,All SNPs
0.75885,All SNPs
0.75885,All SNPs
0.15721,All SNPs
0.15721,All SNPs
4.8096,All SNPs
4.8096,All SNPs
4.8096,All SNPs
5.4895,All SNPs
5.4895,All SNPs
5.4895,All SNPs
5.4895,All SNPs
5.4895,All SNPs
5.4895,All SNPs
5.4895,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.57933,All SNPs
0.74793,All SNPs
0.74793,All SNPs
0.2034,All SNPs
0.2034,All SNPs
0.2034,All SNPs
3.8341,All SNPs
3.8341,All SNPs
4.7642,All SNPs
4.7642,All SNPs
0.18999,All SNPs
0.18999,All SNPs
0.18999,All SNPs
0.18999,All SNPs
5.3279,All SNPs
4.9432,All SNPs
4.9432,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.075031,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
0.28506,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
3.4088,All SNPs
0.86944,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
0.25755,All SNPs
8.8122,All SNPs
6.8503,All SNPs
6.8503,All SNPs
6.8503,All SNPs
6.8503,All SNPs
6.6943,All SNPs
6.6943,All SNPs
4.2303,All SNPs
4.2303,All SNPs
6.6771,All SNPs
1.1428,All SNPs
1.1428,All SNPs
3.7503,All SNPs
7.2936,All SNPs
1.2975,All SNPs
1.2975,All SNPs
3.7857,All SNPs
0.99807,All SNPs
3.6996,All SNPs
3.6996,All SNPs
0.86754,All SNPs
0.86754,All SNPs
0.86754,All SNPs
0.86754,All SNPs
6.4355,All SNPs
0.98322,All SNPs
0.88716,All SNPs
0.88716,All SNPs
4.1268,All SNPs
4.1268,All SNPs
4.1268,All SNPs
4.1268,All SNPs
5.1331,All SNPs
4.2389,All SNPs
4.2389,All SNPs
4.2389,All SNPs
4.2389,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
3.6252,All SNPs
4.1763,All SNPs
0.092963,All SNPs
0.092963,All SNPs
3.4916,All SNPs
5.5848,All SNPs
0.99511,All SNPs
5.8658,All SNPs
5.8658,All SNPs
0.23638,All SNPs
0.23638,All SNPs
0.86423,All SNPs
0.86423,All SNPs
3.8607,All SNPs
4.6272,All SNPs
0.84554,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
1.1282,All SNPs
0.95234,All SNPs
0.95234,All SNPs
0.95234,All SNPs
0.95234,All SNPs
0.43302,All SNPs
0.43302,All SNPs
0.43302,All SNPs
0.68917,All SNPs
0.68917,All SNPs
0.68917,All SNPs
0.68917,All SNPs
7.7133,All SNPs
0.39265,All SNPs
0.39265,All SNPs
0.39265,All SNPs
3.7981,All SNPs
3.7981,All SNPs
3.7981,All SNPs
3.7981,All SNPs
3.7981,All SNPs
3.7981,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
1.0474,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
5.5238,All SNPs
1.1798,All SNPs
6.0884,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
0.005048,All SNPs
4.5318,All SNPs
1.1542,All SNPs
1.1542,All SNPs
0.79309,All SNPs
0.79309,All SNPs
3.799,All SNPs
3.799,All SNPs
3.799,All SNPs
3.799,All SNPs
3.799,All SNPs
3.5443,All SNPs
3.5443,All SNPs
1.2514,All SNPs
3.9873,All SNPs
0.9924,All SNPs
0.9924,All SNPs
0.9924,All SNPs
0.9924,All SNPs
0.9924,All SNPs
5.6088,All SNPs
5.6088,All SNPs
4.0412,All SNPs
1.1448,All SNPs
7.1236,All SNPs
7.1236,All SNPs
7.1236,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
0.84531,All SNPs
5.077,All SNPs
5.077,All SNPs
5.077,All SNPs
1.1352,All SNPs
1.1352,All SNPs
1.1352,All SNPs
0.34076,All SNPs
0.34076,All SNPs
0.34076,All SNPs
0.34076,All SNPs
0.34076,All SNPs
1.1013,All SNPs
1.1013,All SNPs
1.1013,All SNPs
1.1013,All SNPs
1.1013,All SNPs
1.1013,All SNPs
1.1013,All SNPs
5.506,All SNPs
0.5774,All SNPs
0.5774,All SNPs
0.5774,All SNPs
4.3096,All SNPs
4.3096,All SNPs
4.3096,All SNPs
4.3096,All SNPs
4.3096,All SNPs
0.78781,All SNPs
0.78781,All SNPs
0.78781,All SNPs
0.78781,All SNPs
0.78781,All SNPs
0.78781,All SNPs
1.341,All SNPs
3.3981,All SNPs
3.3981,All SNPs
3.3981,All SNPs
3.3981,All SNPs
3.3981,All SNPs
6.7058,All SNPs
6.7058,All SNPs
1.2778,All SNPs
4.0647,All SNPs
4.0647,All SNPs
4.0647,All SNPs
5.2791,All SNPs
5.2791,All SNPs
5.2791,All SNPs
5.1127,All SNPs
5.1127,All SNPs
5.5392,All SNPs
0.59324,All SNPs
0.59324,All SNPs
0.59324,All SNPs
4.58,All SNPs
4.58,All SNPs
4.58,All SNPs
4.58,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
6.9374,All SNPs
5.03,All SNPs
4.2132,All SNPs
4.785,All SNPs
0.9279,All SNPs
0.9279,All SNPs
0.9279,All SNPs
4.6553,All SNPs
5.3682,All SNPs
5.3682,All SNPs
5.3682,All SNPs
4.7714,All SNPs
4.7714,All SNPs
4.7714,All SNPs
7.5778,All SNPs
0.54894,All SNPs
6.5993,All SNPs
8.0045,All SNPs
8.0045,All SNPs
8.0045,All SNPs
0.48755,All SNPs
0.48755,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
1.18,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
0.082901,All SNPs
7.413,All SNPs
7.413,All SNPs
7.413,All SNPs
3.4388,All SNPs
5.5393,All SNPs
4.0203,All SNPs
5.21,All SNPs
4.3595,All SNPs
4.3595,All SNPs
4.3595,All SNPs
4.3595,All SNPs
6.2799,All SNPs
5.3891,All SNPs
5.1027,All SNPs
5.1027,All SNPs
4.1275,All SNPs
4.8824,All SNPs
3.441,All SNPs
3.441,All SNPs
0.84986,All SNPs
8.6818,All SNPs
8.6818,All SNPs
8.6818,All SNPs
8.6818,All SNPs
8.6818,All SNPs
7.6216,All SNPs
7.6216,All SNPs
7.3879,All SNPs
0.018185,All SNPs
5.2137,All SNPs
5.2137,All SNPs
5.2137,All SNPs
9.7906,All SNPs
9.7906,All SNPs
9.7906,All SNPs
9.7906,All SNPs
4.7744,All SNPs
0.96665,All SNPs
6.2964,All SNPs
6.2964,All SNPs
6.2964,All SNPs
1.233,All SNPs
1.233,All SNPs
3.3767,All SNPs
3.3767,All SNPs
0.062841,All SNPs
0.062841,All SNPs
0.062841,All SNPs
0.062841,All SNPs
0.062841,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
5.7819,All SNPs
0.98204,All SNPs
1.0954,All SNPs
3.6237,All SNPs
1.3139,All SNPs
3.6131,All SNPs
3.6131,All SNPs
0.88786,All SNPs
0.88786,All SNPs
5.2369,All SNPs
5.2369,All SNPs
0.79854,All SNPs
0.79854,All SNPs
0.79854,All SNPs
1.0047,All SNPs
4.1171,All SNPs
4.1171,All SNPs
5.6494,All SNPs
5.6494,All SNPs
6.6051,All SNPs
5.819,All SNPs
5.819,All SNPs
5.8502,All SNPs
5.8502,All SNPs
0.092699,All SNPs
0.092699,All SNPs
0.017094,All SNPs
3.7755,All SNPs
3.7755,All SNPs
3.7755,All SNPs
3.7755,All SNPs
3.7755,All SNPs
3.7755,All SNPs
4.9684,All SNPs
0.90381,All SNPs
7.5318,All SNPs
7.5318,All SNPs
7.5318,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
0.84101,All SNPs
5.0545,All SNPs
5.0545,All SNPs
5.0545,All SNPs
5.0545,All SNPs
5.0545,All SNPs
5.0545,All SNPs
0.90116,All SNPs
6.4076,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
0.69479,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
4.3737,All SNPs
0.43249,All SNPs
0.43249,All SNPs
1.3245,All SNPs
1.3245,All SNPs
1.3245,All SNPs
0.99462,All SNPs
5.0655,All SNPs
1.3196,All SNPs
1.3196,All SNPs
1.3196,All SNPs
1.3196,All SNPs
1.3196,All SNPs
3.8315,All SNPs
0.49675,All SNPs
0.49675,All SNPs
0.49675,All SNPs
4.3766,All SNPs
4.3766,All SNPs
4.3766,All SNPs
4.3766,All SNPs
4.3766,All SNPs
0.75622,All SNPs
0.75622,All SNPs
0.75622,All SNPs
0.75622,All SNPs
0.75622,All SNPs
4.4009,All SNPs
0.18817,All SNPs
6.8255,All SNPs
6.8255,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
3.7122,All SNPs
0.35652,All SNPs
0.91705,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
3.4366,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.0245,All SNPs
1.3229,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.62523,All SNPs
0.72242,All SNPs
0.72242,All SNPs
0.72242,All SNPs
1.0686,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.59252,All SNPs
0.92046,All SNPs
4.6245,All SNPs
4.6245,All SNPs
4.6245,All SNPs
4.6245,All SNPs
4.6245,All SNPs
4.6245,All SNPs
4.6245,All SNPs
3.9873,All SNPs
4.807,All SNPs
4.7247,All SNPs
3.7478,All SNPs
3.7478,All SNPs
7.2131,All SNPs
7.2131,All SNPs
4.5276,All SNPs
4.5276,All SNPs
4.5276,All SNPs
4.5276,All SNPs
4.5276,All SNPs
4.5276,All SNPs
6.6536,All SNPs
6.6536,All SNPs
6.6536,All SNPs
6.6536,All SNPs
5.1802,All SNPs
5.1802,All SNPs
5.1802,All SNPs
5.1802,All SNPs
5.1802,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
4.8605,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
7.0009,All SNPs
5.7469,All SNPs
1.0779,All SNPs
1.0779,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
1.0565,All SNPs
5.0633,All SNPs
7.4837,All SNPs
7.4837,All SNPs
1.1304,All SNPs
1.1304,All SNPs
0.89604,All SNPs
5.1155,All SNPs
5.1155,All SNPs
3.3682,All SNPs
3.3682,All SNPs
3.3682,All SNPs
3.3783,All SNPs
0.38593,All SNPs
0.38593,All SNPs
3.8863,All SNPs
0.46161,All SNPs
0.46161,All SNPs
3.8775,All SNPs
3.8775,All SNPs
5.6565,All SNPs
5.6565,All SNPs
3.4915,All SNPs
3.4915,All SNPs
3.4915,All SNPs
3.4915,All SNPs
3.4915,All SNPs
5.3521,All SNPs
4.3351,All SNPs
4.3351,All SNPs
4.7312,All SNPs
4.7312,All SNPs
9.182,All SNPs
8.4548,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
1.2209,All SNPs
3.8659,All SNPs
3.8659,All SNPs
3.8659,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
3.53,All SNPs
4.1935,All SNPs
4.6403,All SNPs
4.6403,All SNPs
4.6403,All SNPs
5.0297,All SNPs
5.0297,All SNPs
5.0297,All SNPs
5.0297,All SNPs
3.612,All SNPs
3.612,All SNPs
5.1983,All SNPs
3.6817,All SNPs
3.6817,All SNPs
3.6817,All SNPs
3.6817,All SNPs
3.6817,All SNPs
3.6817,All SNPs
5.6508,All SNPs
6.1371,All SNPs
4.8302,All SNPs
0.91583,All SNPs
3.9945,All SNPs
5.7845,All SNPs
5.7845,All SNPs
5.7845,All SNPs
5.7845,All SNPs
5.7845,All SNPs
0.40113,All SNPs
0.31515,All SNPs
0.31515,All SNPs
7.0172,All SNPs
7.0172,All SNPs
1.2047,All SNPs
1.2047,All SNPs
1.2047,All SNPs
1.2047,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
4.2167,All SNPs
0.13926,All SNPs
0.13926,All SNPs
0.13926,All SNPs
0.13926,All SNPs
0.13926,All SNPs
0.13926,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
1.1555,All SNPs
6.7106,All SNPs
6.7106,All SNPs
6.7106,All SNPs
6.7106,All SNPs
6.2279,All SNPs
1.2213,All SNPs
1.2213,All SNPs
0.83333,All SNPs
0.83333,All SNPs
1.1434,All SNPs
3.7002,All SNPs
4.8591,All SNPs
4.8591,All SNPs
7.6645,All SNPs
7.6645,All SNPs
7.6645,All SNPs
7.6645,All SNPs
0.27622,All SNPs
0.27622,All SNPs
0.27622,All SNPs
3.8632,All SNPs
3.8632,All SNPs
3.8632,All SNPs
3.8632,All SNPs
3.8632,All SNPs
0.81158,All SNPs
0.81158,All SNPs
0.81158,All SNPs
0.81158,All SNPs
0.81158,All SNPs
0.81158,All SNPs
0.81158,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
5.787,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4224,All SNPs
4.4663,All SNPs
4.4663,All SNPs
4.4663,All SNPs
0.58562,All SNPs
0.58562,All SNPs
0.58562,All SNPs
0.58562,All SNPs
