id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
A549|chr10_125161987-125162487	8	0.16881	0.28683	0.7533	584	4	-0.15751	0.13745	0.49728	1.0	557	3	-0.15751	0.5095012979379703	-1.0
A549|chr13_33195256-33195756	5	0.16886	0.26023	0.748473	585	1	0.049252	0.73787	0.89359	1.0	1397	2	0.049252	0.7651637873182676	-1.0
K562|chr14_35286112-35286612	5	0.16924	0.26023	0.748473	586	3	-0.36728	0.96423	0.97955	1.0	1572	0	-0.36728	0.16923688639858342	-1.0
A549|chr11_126373326-126373826	8	0.16945	0.28683	0.7533	587	4	-0.2252	0.77463	0.95302	1.0	1432	3	-0.2252	0.15091359567249685	-1.0
A549|chr13_110361317-110361817	6	0.16983	0.27027	0.748473	588	4	-0.166	0.85573	0.95248	1.0	1492	2	-0.166	0.22974150269321508	-1.0
A549|chr13_110395534-110396034	8	0.1699	0.28683	0.7533	589	4	-0.092688	0.070863	0.33132	1.0	364	3	-0.092688	0.2324755509933984	-1.0
A549|chr8_17790723-17791223	8	0.17035	0.28683	0.7533	590	5	-0.29327	0.52711	0.87068	1.0	1211	3	-0.29327	0.5108127518776338	-1.0
K562|chr19_13116215-13116715	5	0.17078	0.26023	0.748473	591	3	-0.26293	0.75829	0.90173	1.0	1418	2	-0.26293	0.22384101162902725	3.3707739443874694
A549|chr9_113488436-113488936	8	0.17098	0.28684	0.7533	592	3	0.34674	0.12636	0.4928	1.0	524	5	0.34674	0.5746935462232964	-1.0
A549|chr6_11214014-11214514	8	0.17126	0.28684	0.7533	593	4	-0.24583	0.16166	0.532	1.0	631	3	-0.24583	0.394731305070335	-1.0
K562|chr10_100341031-100341531	8	0.17218	0.28684	0.7533	594	3	0.02933	0.045998	0.26529	1.0	262	3	0.02933	0.6825760293266291	-1.0
A549|chr12_52888301-52888801	8	0.17218	0.28684	0.7533	595	3	0.084218	0.54779	0.87489	1.0	1233	4	0.084218	0.7638151137903829	-1.0
A549|chr21_38806902-38807402	8	0.17242	0.28684	0.7533	596	2	0.20393	0.23464	0.65408	1.0	791	4	0.20393	0.407860323448923	-1.0
K562|chr14_68784132-68784632	5	0.17279	0.26023	0.748473	597	3	-0.54973	0.65822	0.85719	1.0	1329	1	-0.54973	0.7657255666430687	-1.0
*WAS	5	0.17304	0.26023	0.748473	598	1	0.49452	0.14262	0.44292	1.0	578	3	0.49452	-1.0	-1.0
A549|chr2_43198107-43198607	8	0.17322	0.29282	0.759131	599	4	-0.0038899	0.11147	0.45204	1.0	493	4	-0.0038899	0.7679893890189305	-1.0
A549|chr15_57611082-57611582	6	0.17353	0.27028	0.748473	600	4	-0.25744	0.6138	0.87875	1.0	1303	2	-0.25744	0.6389633167258858	-1.0
A549|chr2_54631032-54631532	6	0.17363	0.27028	0.748473	601	3	-0.093117	0.42772	0.77554	1.0	1067	3	-0.093117	0.5583057279402499	-1.0
A549|chr11_122202281-122202781	8	0.17464	0.29467	0.759131	602	5	-0.2224	0.13931	0.49978	1.0	563	2	-0.2224	0.6056933184398107	-1.0
A549|chr3_71134069-71134569	8	0.17475	0.29467	0.759131	603	5	-0.53261	0.19465	0.58249	1.0	703	2	-0.53261	0.3416746509431654	-1.0
A549|chr18_58314258-58314758	8	0.17526	0.29467	0.759131	604	2	0.85728	0.0062753	0.063271	1.0	43	6	0.85728	0.7405948571947429	-1.0
A549|chr6_16751509-16752009	8	0.17551	0.29467	0.759131	605	5	-0.24716	0.75241	0.93957	1.0	1413	3	-0.24716	0.5405529040458736	-1.0
A549|chr3_66468553-66469053	8	0.17576	0.29467	0.759131	606	3	0.04121	0.23289	0.65408	1.0	786	4	0.04121	0.7516753446794036	-1.0
K562|chr6_7163476-7163976	8	0.17597	0.29467	0.759131	607	4	-0.16336	0.2488	0.66924	1.0	819	3	-0.16336	0.8076309616672136	-1.0
A549|chr12_75990356-75990856	8	0.17689	0.29467	0.759131	608	5	-0.41307	0.49441	0.85351	1.0	1156	3	-0.41307	0.6743948427197669	-1.0
A549|chr1_234843506-234844006	7	0.17705	0.30561	0.768018	609	4	-0.44028	0.39329	0.77683	1.0	1034	2	-0.44028	0.810142271428977	-1.0
A549|chr11_126390348-126390848	8	0.17752	0.29467	0.759131	610	4	-0.013615	0.34618	0.75728	1.0	965	4	-0.013615	0.47271246940362877	-1.0
K562|chr2_10311734-10312234	8	0.17827	0.29467	0.759131	611	4	-0.24519	0.2047	0.61057	1.0	719	3	-0.24519	0.45429559360245303	-1.0
A549|chr9_21610396-21610896	7	0.17914	0.30562	0.768018	612	4	-0.10225	0.55393	0.86336	1.0	1245	3	-0.10225	0.21378998980950636	-1.0
A549|chr12_106109123-106109623	2	0.17956	0.24953	0.748473	613	2	-1.0772	0.82044	0.86365	1.0	1466	0	-1.0772	0.2743121622284721	-1.0
A549|chr2_54553674-54554174	8	0.17997	0.29801	0.765329	614	4	-0.025022	0.2158	0.62989	1.0	745	4	-0.025022	0.2439766776378104	-1.0
K562|chr6_42025717-42026217	5	0.1802	0.26443	0.748473	615	3	-0.30264	0.345	0.68028	1.0	961	2	-0.30264	0.8101080185139224	-1.0
K562|chr19_13119987-13120487	6	0.18066	0.28264	0.7533	616	3	0.037921	0.5121	0.82149	1.0	1183	3	0.037921	0.2955479791635496	-1.0
A549|chr6_112298401-112298901	8	0.18072	0.29802	0.765329	617	3	0.19318	0.13027	0.4928	1.0	532	4	0.19318	0.5708283552706613	-1.0
K562|chr6_37023432-37023932	8	0.18235	0.302	0.76588	618	4	-0.22634	0.69811	0.92854	1.0	1370	3	-0.22634	0.2054838690708939	-1.0
A549|chr2_28590428-28590928	7	0.18249	0.31184	0.768018	619	3	-0.075747	0.59729	0.88128	1.0	1291	3	-0.075747	0.36046531849955743	-1.0
A549|chr2_28612345-28612845	3	0.18306	0.24048	0.748473	620	1	0.0092273	0.4773	0.68154	1.0	1132	1	0.0092273	0.29360771159065974	-1.0
A549|chr1_67747960-67748460	7	0.18404	0.31184	0.768018	621	4	-0.57915	0.40835	0.78515	1.0	1046	3	-0.57915	0.14892945372032224	-1.0
K562|chr11_336768-337268	8	0.18423	0.302	0.76588	622	3	0.2227	0.29198	0.71486	1.0	898	5	0.2227	0.2956366323910364	-1.0
K562|chr14_102500337-102500837	8	0.18479	0.302	0.76588	623	5	-0.21823	0.85859	0.9697	1.0	1494	2	-0.21823	0.7531145638688109	-1.0
A549|chr3_30620075-30620575	6	0.185	0.28667	0.7533	624	4	-0.27998	0.13636	0.44702	1.0	553	2	-0.27998	0.5998498354997348	-1.0
K562|chr7_50324043-50324543	8	0.18516	0.302	0.76588	625	3	0.057688	0.67045	0.9238	1.0	1346	3	0.057688	0.22501771269337342	-1.0
A549|chr12_76006442-76006942	5	0.18526	0.26859	0.748473	626	3	-0.34237	0.49314	0.79579	1.0	1153	2	-0.34237	0.7577789452810065	-1.0
A549|chr5_59038973-59039473	8	0.18584	0.30201	0.76588	627	3	0.16612	0.1312	0.4928	1.0	533	4	0.16612	0.7121730855669293	-1.0
K562|chr1_47230387-47230887	7	0.18619	0.31184	0.768018	628	3	0.042586	0.60635	0.88402	1.0	1296	3	0.042586	0.7818114935944377	3.5936301645307323
A549|chr13_110365809-110366309	8	0.18679	0.30201	0.76588	629	5	-0.28577	0.50502	0.86316	1.0	1174	3	-0.28577	0.4717021828886313	-1.0
K562|chr17_82517535-82518035	5	0.18711	0.26859	0.748473	630	2	0.031815	0.08704	0.31759	1.0	422	2	0.031815	0.7824256233335171	-1.0
K562|chr3_4982912-4983412	3	0.18724	0.24484	0.748473	631	2	-0.2385	0.65456	0.75467	1.0	1327	1	-0.2385	0.6792319849081023	-1.0
A549|chr1_93584189-93584689	6	0.18798	0.30864	0.768018	632	4	-0.21656	0.79206	0.92733	1.0	1444	1	-0.21656	0.2264177179012194	-1.0
K562|chr17_79828286-79828786	6	0.18932	0.30864	0.768018	633	3	0.022264	0.045448	0.21756	1.0	258	3	0.022264	0.7691003045660316	-1.0
A549|chr9_71743817-71744317	8	0.18938	0.30201	0.76588	634	3	0.17377	0.23705	0.65408	1.0	795	4	0.17377	0.19671196074883307	-1.0
A549|chr6_71393779-71394279	7	0.18997	0.31184	0.768018	635	3	-0.036775	0.74156	0.9324	1.0	1402	2	-0.036775	0.20516960255698727	-1.0
A549|chr8_109575295-109575795	6	0.19003	0.30864	0.768018	636	4	-0.18221	0.98046	0.9908	1.0	1586	0	-0.18221	0.34786047002227916	-1.0
A549|chr1_234538854-234539354	8	0.19008	0.30649	0.768018	637	4	-0.075856	0.24284	0.65663	1.0	806	4	-0.075856	0.270140709321116	-1.0
K562|chr6_17844917-17845417	7	0.19025	0.31184	0.768018	638	2	0.17195	0.3782	0.76031	1.0	1013	4	0.17195	0.4750336152263872	-1.0
A549|chr17_72397083-72397583	6	0.19189	0.30864	0.768018	639	4	-0.26993	0.95477	0.97652	1.0	1566	1	-0.26993	0.8191550217054872	-1.0
A549|chr5_14174924-14175424	6	0.19202	0.30864	0.768018	640	4	-0.33383	0.66595	0.89043	1.0	1340	1	-0.33383	0.21401438866709976	-1.0
A549|chr1_39174631-39175131	8	0.1921	0.30925	0.768018	641	5	-0.22542	0.87151	0.97234	1.0	1504	1	-0.22542	0.7701305508034607	-1.0
A549|chr12_76028955-76029455	7	0.19287	0.31184	0.768018	642	4	-0.67764	0.98862	0.99388	1.0	1594	0	-0.67764	0.18657433953298555	-1.0
K562|chr19_13117577-13118077	8	0.19306	0.33059	0.793359	643	4	-0.071924	0.46288	0.82903	1.0	1120	2	-0.071924	0.7987598818379711	3.1694562385312706
A549|chr6_71420953-71421453	4	0.1933	0.29345	0.759131	644	2	-0.38437	0.94591	0.96994	1.0	1557	0	-0.38437	0.568339406023806	-1.0
A549|chr1_234861719-234862219	8	0.19334	0.33059	0.793359	645	4	-0.41647	0.74507	0.93851	1.0	1406	2	-0.41647	0.27314317953762324	-1.0
K562|chr19_5982867-5983367	8	0.19406	0.33059	0.793359	646	4	-0.032851	0.14461	0.50918	1.0	584	3	-0.032851	0.8438360953349282	-1.0
K562|chr19_15317578-15318078	8	0.19427	0.33059	0.793359	647	3	0.0096895	0.17098	0.5375	1.0	651	2	0.0096895	0.747348870767623	-1.0
A549|chr1_8356287-8356787	8	0.19442	0.33059	0.793359	648	5	-0.24238	0.52793	0.87068	1.0	1213	3	-0.24238	0.22984153398860685	-1.0
K562|chr15_92807981-92808481	6	0.19445	0.30865	0.768018	649	3	-0.054612	0.4422	0.77891	1.0	1092	3	-0.054612	0.23684879302197998	-1.0
A549|chr4_168662216-168662716	7	0.19488	0.31435	0.773005	650	3	0.117	0.16016	0.53309	1.0	626	3	0.117	0.55640552743409	-1.0
A549|chr11_122208267-122208767	8	0.19587	0.3306	0.793359	651	5	-0.27009	0.57909	0.89542	1.0	1273	2	-0.27009	0.7200673946057858	-1.0
A549|chr9_71763921-71764421	8	0.19602	0.3306	0.793359	652	5	-0.41392	0.75257	0.93957	1.0	1414	3	-0.41392	0.25845189530860735	-1.0
A549|chr21_39005450-39005950	6	0.19687	0.30865	0.768018	653	2	0.0021677	0.55772	0.84652	1.0	1253	1	0.0021677	0.6876602464006589	-1.0
A549|chr15_96341609-96342109	8	0.19815	0.3306	0.793359	654	3	0.057912	0.29069	0.71486	1.0	892	4	0.057912	0.4173129765358542	-1.0
K562|chr19_13151922-13152422	3	0.19938	0.26049	0.748473	655	2	-0.13088	0.81824	0.84779	1.0	1461	1	-0.13088	0.832350610335713	4.772679017451155
A549|chr2_20532476-20532976	8	0.19946	0.3401	0.80061	656	3	0.15093	0.22246	0.63242	1.0	762	5	0.15093	0.5141433799491527	-1.0
K562|chr19_13162968-13163468	8	0.19989	0.34346	0.804388	657	2	0.28407	0.093899	0.40787	1.0	443	5	0.28407	0.8811001348799856	3.3144105150147203
#chr19_55115715_55115737_55115716	1	0.20056	0.14122	0.653	658	1	-0.67831	0.79944	0.85878	1.0	1452	0	-0.67831	-1.0	-1.0
K562|chr18_3623241-3623741	4	0.20094	0.30141	0.76588	659	2	-0.20884	0.35191	0.63978	1.0	977	2	-0.20884	0.246173207351789	-1.0
A549|chr1_8363935-8364435	6	0.20189	0.31607	0.776059	660	4	-0.24583	0.17318	0.51586	1.0	655	2	-0.24583	0.23115805439151435	-1.0
A549|chr7_130898551-130899051	6	0.20315	0.31923	0.780307	661	2	0.38411	0.066356	0.30013	1.0	339	3	0.38411	0.2550227557054312	-1.0
A549|chr3_66441048-66441548	6	0.2045	0.31923	0.780307	662	4	-0.16807	0.55422	0.84652	1.0	1247	2	-0.16807	0.787352964438884	-1.0
A549|chr12_76030118-76030618	8	0.205	0.34346	0.804388	663	4	-0.082445	0.17038	0.5375	1.0	650	4	-0.082445	0.49607486187952693	-1.0
A549|chr12_3225728-3226228	8	0.20609	0.35127	0.805246	664	5	-0.21237	0.67833	0.92484	1.0	1351	2	-0.21237	0.7631898965167333	-1.0
A549|chr6_11217814-11218314	8	0.20624	0.35127	0.805246	665	5	-0.2228	0.66134	0.91967	1.0	1334	3	-0.2228	0.5084188127481652	-1.0
A549|chr14_68521314-68521814	8	0.20665	0.35127	0.805246	666	4	-0.093235	0.10489	0.43246	1.0	472	4	-0.093235	0.22433006321733134	-1.0
A549|chr20_5662691-5663191	8	0.20683	0.35127	0.805246	667	2	0.27666	0.087608	0.3896	1.0	423	4	0.27666	0.28551021465719967	-1.0
A549|chr6_11205726-11206226	8	0.20861	0.35127	0.805246	668	5	-0.2654	0.18202	0.56632	1.0	674	2	-0.2654	0.781747327879753	-1.0
A549|chr18_77071525-77072025	8	0.20878	0.35127	0.805246	669	2	0.51444	0.04889	0.26719	1.0	271	6	0.51444	0.5141931873336291	-1.0
A549|chr3_58013296-58013796	8	0.2088	0.35127	0.805246	670	5	-0.17316	0.039201	0.24872	1.0	221	3	-0.17316	0.768018660893916	-1.0
A549|chr7_27111887-27112387	8	0.20896	0.35127	0.805246	671	4	-0.25663	0.0017637	0.026229	1.0	16	3	-0.25663	0.7780167963962843	-1.0
A549|chr13_33283465-33283965	8	0.20905	0.35127	0.805246	672	4	0.22002	0.067805	0.32914	1.0	349	4	0.22002	0.811152205739306	-1.0
A549|chr5_59007414-59007914	8	0.2097	0.35127	0.805246	673	5	-0.34215	0.5883	0.89969	1.0	1282	2	-0.34215	0.6898219476068937	-1.0
A549|chr22_45768424-45768924	8	0.21077	0.35127	0.805246	674	4	0.023264	0.18074	0.5606	1.0	671	4	0.023264	0.838599836565997	-1.0
K562|chr3_196051055-196051555	6	0.21216	0.31924	0.780307	675	4	-0.19661	0.95339	0.97652	1.0	1564	1	-0.19661	0.2864684820511289	-1.0
A549|chr21_38810907-38811407	8	0.21244	0.35477	0.805251	676	5	-0.2312	0.1262	0.4928	1.0	522	3	-0.2312	0.2913137982645248	-1.0
K562|chrX_107742824-107743324	8	0.21258	0.35477	0.805251	677	2	0.1696	0.2488	0.66924	1.0	818	5	0.1696	-1.0	-1.0
A549|chr15_96319993-96320493	8	0.21362	0.35477	0.805251	678	2	0.34273	0.13185	0.4928	1.0	536	5	0.34273	0.7480237436887313	-1.0
K562|chr1_28898437-28898937	6	0.21433	0.32302	0.787196	679	2	0.6817	0.090088	0.36636	1.0	432	4	0.6817	0.19704584983809176	-1.0
A549|chr21_39097413-39097913	8	0.21443	0.35651	0.805251	680	2	0.34101	0.070279	0.33132	1.0	361	4	0.34101	0.47364859829639533	-1.0
A549|chr12_3195798-3196298	8	0.21524	0.35652	0.805251	681	3	0.25947	0.18129	0.56632	1.0	673	5	0.25947	0.5789348187717406	-1.0
K562|chr21_37368101-37368601	8	0.21544	0.35652	0.805251	682	2	0.21249	0.24963	0.66924	1.0	821	4	0.21249	0.38884256214357715	-1.0
K562|chr19_41868502-41869002	6	0.21563	0.32303	0.787196	683	3	-0.16945	0.57634	0.84976	1.0	1271	3	-0.16945	0.5361686093498192	-1.0
A549|chr3_66410585-66411085	8	0.21601	0.36003	0.809324	684	4	0.15032	0.028715	0.21684	1.0	167	4	0.15032	0.2481005346670468	-1.0
A549|chr1_8017494-8017994	7	0.21685	0.34843	0.805246	685	4	-0.31122	0.61219	0.88621	1.0	1301	2	-0.31122	0.5271234485384542	-1.0
*SLC9A5	5	0.21727	0.28846	0.756322	686	2	0.058086	0.43354	0.74908	1.0	1082	2	0.058086	-1.0	-1.0
K562|chr5_139711815-139712315	6	0.21735	0.33093	0.793359	687	1	0.4199	0.10831	0.38481	1.0	482	4	0.4199	0.6619723302841122	-1.0
A549|chr2_237708515-237709015	8	0.21829	0.36212	0.809542	688	3	-0.04428	0.46758	0.83258	1.0	1123	3	-0.04428	0.8223803092697828	-1.0
K562|chr16_85319107-85319607	8	0.21875	0.36983	0.815865	689	4	-0.075981	0.23297	0.65408	1.0	787	3	-0.075981	0.6200602794854257	-1.0
A549|chr4_168811704-168812204	8	0.21886	0.36983	0.815865	690	2	0.026364	0.80177	0.95697	1.0	1454	3	0.026364	0.724210394521383	-1.0
K562|chr15_92817839-92818339	8	0.21989	0.36984	0.815865	691	4	-0.20659	0.19312	0.58249	1.0	699	3	-0.20659	0.555545050188626	-1.0
A549|chr10_33212292-33212792	7	0.22126	0.34844	0.805246	692	4	-0.2456	0.36195	0.7214	1.0	990	3	-0.2456	0.24686078268228018	-1.0
#chr3_9376762_9376784_9376783	1	0.22156	0.18022	0.702429	693	1	-0.69499	0.77844	0.81978	1.0	1434	0	-0.69499	-1.0	-1.0
K562|chr1_8876716-8877216	6	0.22166	0.33578	0.799331	694	3	0.19171	0.15771	0.50057	1.0	622	3	0.19171	0.5443528463377083	-1.0
A549|chr6_71419743-71420243	8	0.2217	0.37489	0.815865	695	2	0.58031	0.0062088	0.063271	1.0	42	6	0.58031	0.7938094710131852	-1.0
K562|chr12_56683191-56683691	8	0.22173	0.37489	0.815865	696	4	0.13491	0.040442	0.24873	1.0	228	4	0.13491	0.7756071786248504	-1.0
K562|chr11_32434373-32434873	5	0.22181	0.30468	0.768018	697	2	0.24813	0.22076	0.53821	1.0	758	3	0.24813	0.5864255301435942	4.66038957837444
A549|chr7_55019947-55020447	8	0.22227	0.3749	0.815865	698	2	0.32525	0.040576	0.24873	1.0	230	6	0.32525	0.6752534204369822	-1.0
K562|chr10_11894539-11895039	5	0.22265	0.30468	0.768018	699	3	-0.15571	0.33663	0.67634	1.0	947	2	-0.15571	0.7586040385172238	3.124927155576529
A549|chr15_59370301-59370801	6	0.22392	0.33578	0.799331	700	4	-0.22061	0.85015	0.95247	1.0	1487	2	-0.22061	0.5367735989777679	-1.0
A549|chr13_112760078-112760578	7	0.22418	0.34844	0.805246	701	2	1.1954	0.00062515	0.0093245	1.0	6	5	1.1954	0.3552591524818084	-1.0
A549|chr11_20042705-20043205	6	0.22556	0.34036	0.80061	702	2	0.23824	0.050023	0.23514	1.0	276	4	0.23824	0.7626174638053194	-1.0
A549|chr5_132408906-132409406	8	0.2257	0.38572	0.815865	703	4	-0.093355	0.20856	0.6151	1.0	728	3	-0.093355	0.75179661961959	-1.0
A549|chr2_160387285-160387785	8	0.2259	0.38572	0.815865	704	4	-0.10089	0.1269	0.4928	1.0	526	4	-0.10089	0.4169043503535803	-1.0
A549|chr14_68667305-68667805	8	0.22608	0.38572	0.815865	705	2	0.34458	0.17827	0.55555	1.0	666	4	0.34458	0.7125812406177358	-1.0
*TMOD2	5	0.22656	0.32789	0.793359	706	2	0.027776	0.6577	0.85719	1.0	1328	2	0.027776	-1.0	-1.0
K562|chr11_67282602-67283102	5	0.22692	0.32789	0.793359	707	2	0.60865	0.062018	0.26566	1.0	321	3	0.60865	0.17502588449032258	-1.0
A549|chr13_112755867-112756367	8	0.22716	0.38572	0.815865	708	3	0.061019	0.43992	0.80851	1.0	1091	4	0.061019	0.23251773429063893	-1.0
A549|chr7_47577265-47577765	8	0.22735	0.38572	0.815865	709	3	-0.0011694	0.42982	0.80067	1.0	1074	3	-0.0011694	0.33578048741913613	-1.0
K562|chr19_13117951-13118451	1	0.22739	0.18023	0.702429	710	1	-0.33108	0.77261	0.81977	1.0	1431	0	-0.33108	0.5598821235596313	3.1694562385312706
A549|chr8_132981547-132982047	7	0.22817	0.35432	0.805251	711	4	-0.18507	0.66125	0.90135	1.0	1333	3	-0.18507	0.1817130549477961	-1.0
A549|chr11_48101004-48101504	7	0.2285	0.35432	0.805251	712	3	0.096827	0.033187	0.21024	1.0	190	4	0.096827	0.23295918789887468	-1.0
A549|chr11_128513082-128513582	8	0.22859	0.38572	0.815865	713	5	-0.10839	0.18761	0.577	1.0	686	3	-0.10839	0.23173912868638324	-1.0
K562|chr3_196057666-196058166	8	0.22893	0.38572	0.815865	714	3	-0.058334	0.39453	0.78664	1.0	1036	3	-0.058334	0.7606861644248016	-1.0
A549|chr2_28588336-28588836	6	0.22909	0.34036	0.80061	715	3	-0.021741	0.2677	0.63533	1.0	857	3	-0.021741	0.5094355996548322	-1.0
A549|chr11_122158496-122158996	8	0.22923	0.38572	0.815865	716	5	-0.20859	0.091108	0.40471	1.0	435	2	-0.20859	0.27900333644378095	-1.0
K562|chr16_85319949-85320449	7	0.22957	0.35432	0.805251	717	3	0.21041	0.35328	0.7189	1.0	980	3	0.21041	0.3478251615480763	-1.0
A549|chr4_87105407-87105907	8	0.23071	0.38572	0.815865	718	4	-0.065733	0.27456	0.68335	1.0	872	3	-0.065733	0.5114460072876724	-1.0
K562|chr17_82517235-82517735	8	0.23129	0.38572	0.815865	719	3	-0.065552	0.22716	0.64496	1.0	777	3	-0.065552	0.7711029618903656	-1.0
A549|chr2_28614028-28614528	7	0.23155	0.35778	0.806498	720	3	0.14259	0.35078	0.7189	1.0	974	4	0.14259	0.792365877559644	-1.0
A549|chr21_38989063-38989563	5	0.23158	0.33588	0.799331	721	2	0.036519	0.017309	0.11716	1.0	115	2	0.036519	0.7697035437324641	-1.0
A549|chr4_57046406-57046906	8	0.23241	0.38573	0.815865	722	2	0.30799	0.034695	0.22369	1.0	198	5	0.30799	0.8202563703639333	-1.0
A549|chr9_71719553-71720053	8	0.2327	0.38573	0.815865	723	4	-0.22007	0.93795	0.98452	1.0	1553	2	-0.22007	0.24697872943341428	-1.0
K562|chr12_47814747-47815247	8	0.23289	0.38573	0.815865	724	2	0.80101	0.04705	0.26529	1.0	266	6	0.80101	0.7579534376520443	-1.0
A549|chr2_42905664-42906164	8	0.23304	0.38573	0.815865	725	4	-0.10284	0.42819	0.80067	1.0	1068	3	-0.10284	0.22388919764590237	-1.0
K562|chr1_21761404-21761904	6	0.23404	0.34036	0.80061	726	1	0.96885	0.0176	0.1353	1.0	118	5	0.96885	0.20211865262074316	-1.0
A549|chr6_112222376-112222876	8	0.23453	0.38573	0.815865	727	3	0.36782	0.090395	0.4047	1.0	433	5	0.36782	0.8490706478138941	-1.0
A549|chr1_39165491-39165991	8	0.23461	0.38573	0.815865	728	3	-0.017008	0.31171	0.73484	1.0	924	3	-0.017008	0.21276168171943588	-1.0
A549|chr16_89367421-89367921	8	0.23464	0.38573	0.815865	729	4	0.14559	0.15418	0.52823	1.0	610	4	0.14559	0.7887835792068284	-1.0
K562|chr22_46661394-46661894	5	0.23479	0.33589	0.799331	730	2	0.11437	0.34995	0.6834	1.0	973	3	0.11437	0.2210043990583754	-1.0
A549|chr2_43132683-43133183	8	0.2353	0.38573	0.815865	731	4	-0.00023637	0.29505	0.71487	1.0	900	4	-0.00023637	0.7552267300819157	-1.0
A549|chrX_107736602-107737102	6	0.23616	0.34036	0.80061	732	2	0.49507	0.016961	0.13363	1.0	109	4	0.49507	-1.0	-1.0
A549|chr4_7968455-7968955	8	0.23688	0.38573	0.815865	733	3	0.21143	0.13534	0.49727	1.0	549	4	0.21143	0.45525305168738883	-1.0
A549|chr3_45642385-45642885	8	0.23757	0.38573	0.815865	734	4	-0.10145	0.26538	0.67969	1.0	851	4	-0.10145	0.2964958743441044	-1.0
A549|chr1_93603543-93604043	8	0.23809	0.38573	0.815865	735	3	-0.044477	0.23799	0.65663	1.0	799	3	-0.044477	0.5219877118303868	-1.0
A549|chr8_132978373-132978873	8	0.23855	0.38573	0.815865	736	3	0.18771	0.0077782	0.071427	1.0	55	4	0.18771	0.33322504864964303	-1.0
#chr19_55115007_55115029_55115008	1	0.23877	0.19978	0.730276	737	1	-0.35018	0.76123	0.80022	1.0	1422	0	-0.35018	-1.0	-1.0
*GPR98	5	0.2409	0.33965	0.80061	738	3	-0.30124	0.24471	0.56654	1.0	814	2	-0.30124	-1.0	-1.0
A549|chr17_27353670-27354170	8	0.24165	0.39149	0.815865	739	3	0.053053	0.43244	0.80566	1.0	1081	4	0.053053	0.23050741410979514	3.6757175447023074
K562|chr1_234972661-234973161	8	0.24218	0.40942	0.815865	740	3	0.090836	0.017167	0.17282	1.0	113	4	0.090836	0.7170581543820942	-1.0
K562|chr1_26055824-26056324	7	0.24286	0.37098	0.815865	741	2	0.20466	0.14215	0.4767	1.0	574	5	0.20466	0.8132765862828278	-1.0
K562|chr5_10354103-10354603	4	0.24497	0.34599	0.805246	742	2	0.16352	0.35245	0.63978	1.0	978	2	0.16352	0.7141865649225999	3.238666153484297
K562|chr6_42041087-42041587	8	0.2452	0.40942	0.815865	743	3	0.14065	0.19597	0.58249	1.0	708	4	0.14065	0.8129407286482585	-1.0
A549|chr9_113580887-113581387	8	0.24522	0.40942	0.815865	744	3	0.50917	0.043558	0.25699	1.0	243	5	0.50917	0.6024906348991927	-1.0
A549|chr17_27363954-27364454	6	0.24565	0.34037	0.80061	745	2	0.31885	0.14271	0.46348	1.0	579	4	0.31885	0.3958376838537753	-1.0
A549|chr10_95291448-95291948	8	0.2463	0.40942	0.815865	746	2	1.1835	0.0010467	0.014705	1.0	8	6	1.1835	0.6833968314368697	-1.0
A549|chr9_38070312-38070812	8	0.24672	0.40942	0.815865	747	4	-0.22926	0.70804	0.93053	1.0	1377	3	-0.22926	0.7556853340021782	-1.0
K562|chr1_8876990-8877490	1	0.24715	0.20619	0.748473	748	1	-0.85464	0.75285	0.79381	1.0	1415	0	-0.85464	0.8283548390496842	-1.0
*CREBZF	5	0.24731	0.35837	0.806711	749	2	0.28818	0.205	0.52514	1.0	721	3	0.28818	-1.0	-1.0
K562|chr7_50303208-50303708	6	0.24792	0.34037	0.80061	750	3	-0.17959	0.21476	0.56573	1.0	743	2	-0.17959	0.6207327634275245	-1.0
K562|chr17_79843163-79843663	6	0.24839	0.35673	0.805251	751	2	0.26098	0.13158	0.43079	1.0	534	4	0.26098	0.7633497928988456	-1.0
K562|chr19_45885427-45885927	8	0.2485	0.40942	0.815865	752	3	0.17851	0.030385	0.2182	1.0	176	4	0.17851	0.4334729489184947	4.263149518836673
A549|chr15_98893364-98893864	7	0.24964	0.37098	0.815865	753	1	0.061778	0.61506	0.88621	1.0	1304	3	0.061778	0.21717692044521125	-1.0
A549|chr9_21557071-21557571	6	0.24987	0.35673	0.805251	754	3	-0.13053	0.20638	0.55595	1.0	725	3	-0.13053	0.28008867089552847	-1.0
A549|chr2_42948142-42948642	8	0.25018	0.40942	0.815865	755	3	0.20183	0.12948	0.4928	1.0	530	5	0.20183	0.45011611843388843	-1.0
K562|chr1_47230885-47231385	3	0.25065	0.33292	0.796949	756	2	-0.30389	0.71019	0.79651	1.0	1379	1	-0.30389	0.7481449428818587	3.5936301645307323
A549|chr17_27558291-27558791	8	0.2518	0.40942	0.815865	757	2	0.42375	0.045519	0.26529	1.0	259	5	0.42375	0.2629572719960614	-1.0
